source_platform,post_id,date,author_id,country,brand_origin,retailer,market_type,rating,engagement_count,text,sentiment_vader_existing,text_clean,vader_neg,vader_neu,vader_pos,vader_compound,textblob_polarity,textblob_subjectivity,bert_label,bert_confidence,bert_score
Google_Reviews,,2024-12-10,GEORGE SELVARAJ,UK,Local,Tesco,Individualistic,1,,Self service checkout staff (who work on Sunday )she is so rude,,Self service checkout staff (who work on Sunday )she is so rude,0.26,0.74,0.0,-0.5949,-0.3,0.6,negative,0.8693749904632568,-1.0
Google_Reviews,,2024-12-10,Denie Longley,UK,Local,Tesco,Individualistic,4,,It's been a month now where the shelves are mostly empty or limited either they a having a closing down sale or it has really bad management issues,,It's been a month now where the shelves are mostly empty or limited either they a having a closing down sale or it has really bad management issues,0.231,0.769,0.0,-0.7574,-0.2567460317460317,0.3996031746031746,negative,0.931766927242279,-1.0
Google_Reviews,,2024-12-10,Edward S,UK,Local,Tesco,Individualistic,4,,"The store is very convenient for me, the staff are always friendly and helpful and I can normally find whatever I need on the shelves. My one caveat is about the lack of serviced tills, one of the pleasures was to go through the checkout ...aria-label: Read more of Edward S's review | More",,"The store is very convenient for me, the staff are always friendly and helpful and I can normally find whatever I need on the shelves. My one caveat is about the lack of serviced tills, one of the pleasures was to go through the checkout ...aria-label: Read more of Edward S's review More",0.038,0.814,0.148,0.765,0.34500000000000003,0.49000000000000005,positive,0.9335351586341858,1.0
Google_Reviews,,2024-12-10,Callum S,UK,Local,Tesco,Individualistic,1,,Literally think this is the worst tesco I've been too they had a Que off 25 people today at the self checkouts and only half open which is standard. ...aria-label: Read more of Callum S's review | More,,Literally think this is the worst tesco I've been too they had a Que off 25 people today at the self checkouts and only half open which is standard. ...aria-label: Read more of Callum S's review More,0.102,0.898,0.0,-0.6249,-0.02380952380952382,0.5238095238095238,negative,0.9178908467292786,-1.0
Google_Reviews,,2024-12-10,Kin L (Kin),UK,Local,Tesco,Individualistic,4,,Local Tesco around the corner nearby which is very convenient. Although at times it can be busy after working hours and the self check outs start forming massive queues yet I don't understand why there isn't many main tills open or fully ...aria-label: Read more of Kin L (Kin)'s review | More,,Local Tesco around the corner nearby which is very convenient. Although at times it can be busy after working hours and the self check outs start forming massive queues yet I don't understand why there isn't many main tills open or fully ...aria-label: Read more of Kin L (Kin)'s review More,0.0,0.926,0.074,0.612,0.21851851851851853,0.43703703703703706,neutral,0.5950207114219666,0.0
Google_Reviews,,2024-12-10,Peter Bell,UK,Local,Tesco,Individualistic,5,,Twice a month without fail I do my shopping here,,Twice a month without fail I do my shopping here,0.0,0.759,0.241,0.431,-0.5,0.3,neutral,0.5980158448219299,0.0
Google_Reviews,,2024-12-10,Cameron Robinson-Taitt,UK,Local,Tesco,Individualistic,5,,Large range of products on offer and easy to navigate.,,Large range of products on offer and easy to navigate.,0.0,0.756,0.244,0.4404,0.3238095238095238,0.6309523809523809,positive,0.9487495422363281,1.0
Google_Reviews,,2024-12-10,Anne Duncan,UK,Local,Tesco,Individualistic,1,,I would like to know why Tescos staff are so rude to the Gorilla staff of which my son is a rider what is your Tesco's staffs problem they are there to work and earn a wage just like everyone else I will be ringing head office totally unexceptable behaviour,,I would like to know why Tescos staff are so rude to the Gorilla staff of which my son is a rider what is your Tesco's staffs problem they are there to work and earn a wage just like everyone else I will be ringing head office totally unexceptable behaviour,0.114,0.799,0.087,-0.3749,-0.15,0.675,negative,0.8018467426300049,-1.0
Google_Reviews,,2024-12-10,صلاح مذحج قحطاني,UK,Local,Tesco,Individualistic,3,,"It was really cold night at 11 l was looking for a sma milk for my little baby, 
 no stor was open . 
 I live in Bromley, ...aria-label: Read more of صلاح مذحج قحطاني's review | More",,"It was really cold night at 11 l was looking for a sma milk for my little baby, no stor was open . I live in Bromley, ...aria-label: Read more of 's review More",0.052,0.867,0.081,0.2682,0.058143939393939394,0.5833333333333334,negative,0.7265112996101379,-1.0
Google_Reviews,,2024-12-10,Galib Qurishi,UK,Local,Tesco,Individualistic,5,,Its good .close 12am,,Its good .close 12am,0.0,0.508,0.492,0.4404,0.7,0.6000000000000001,positive,0.9283471703529358,1.0
Google_Reviews,,2024-12-10,Gillian Gibson,UK,Local,Tesco,Individualistic,5,,"Love tescos Lewisham. Well stocked,good prices. Best of all friendly staff.",,"Love tescos Lewisham. Well stocked,good prices. Best of all friendly staff.",0.0,0.338,0.662,0.9287,0.625,0.4666666666666666,positive,0.9798403382301331,1.0
Google_Reviews,,2024-12-10,Boris,UK,Local,Tesco,Individualistic,5,,Excellent shop you find everything.,,Excellent shop you find everything.,0.0,0.519,0.481,0.5719,1.0,1.0,positive,0.9707212448120117,1.0
Google_Reviews,,2024-12-10,Sharon Mckenz,UK,Local,Tesco,Individualistic,5,,Excellent value for money,,Excellent value for money,0.0,0.247,0.753,0.7269,1.0,1.0,positive,0.930195152759552,1.0
Google_Reviews,,2024-12-10,Aakash Dasgupta,UK,Local,Tesco,Individualistic,3,,A Really good stores just barely any workers and one of them were really rude.,,A Really good stores just barely any workers and one of them were really rude.,0.169,0.667,0.164,-0.0258,0.15,0.43333333333333335,negative,0.6764135360717773,-1.0
Google_Reviews,,2024-12-10,Wendy Jones,UK,Local,Tesco,Individualistic,1,,Staff look so miserable and fedup they never have all the tills open fedup of waiting around to pay for stuff and nothing u buy to eat in there store is really fresh at all they are liars the prices are awful u pay so much in supermarkets now but food is so small I'm size they proper rip us of not blue for money at all,,Staff look so miserable and fedup they never have all the tills open fedup of waiting around to pay for stuff and nothing u buy to eat in there store is really fresh at all they are liars the prices are awful u pay so much in supermarkets now but food is so small I'm size they proper rip us of not blue for money at all,0.127,0.848,0.025,-0.6555,-0.21875,0.47500000000000003,negative,0.947878897190094,-1.0
Google_Reviews,,2024-12-10,Bob Cat,UK,Local,Tesco,Individualistic,4,,Not bad store but need some upgrade.,,Not bad store but need some upgrade.,0.0,0.757,0.243,0.2323,0.3499999999999999,0.6666666666666666,neutral,0.4252905547618866,0.0
Google_Reviews,,2024-12-10,Judybee,UK,Local,Tesco,Individualistic,5,,I absolutely love Tesco.. the food is awesome ..so fresh and clean..and the people are wonderfully kind and helpful..Fabulous ..just fabulous ..⚘,,I absolutely love Tesco.. the food is awesome ..so fresh and clean..and the people are wonderfully kind and helpful..Fabulous ..just fabulous ..,0.0,0.426,0.574,0.9705,0.5599999999999999,0.8,positive,0.9852983951568604,1.0
Google_Reviews,,2024-12-10,Mike C,UK,Local,Tesco,Individualistic,2,,I regularly shop at this store and almost every time I go there are no baskets for customers. You will often see customers having to search for them among the self service tills or other checkouts. I have mentioned this to Tesco customer ...aria-label: Read more of Mike C's review | More,,I regularly shop at this store and almost every time I go there are no baskets for customers. You will often see customers having to search for them among the self service tills or other checkouts. I have mentioned this to Tesco customer ...aria-label: Read more of Mike C's review More,0.042,0.958,0.0,-0.296,0.21875,0.3629807692307692,negative,0.5392717123031616,-1.0
Google_Reviews,,2024-12-10,Paul Nelson,UK,Local,Tesco,Individualistic,5,,"Good customer service, the petrol ⛽ station is very spacious.",,"Good customer service, the petrol station is very spacious.",0.0,0.734,0.266,0.4404,0.44999999999999996,0.45000000000000007,positive,0.9746322631835938,1.0
Google_Reviews,,2024-12-10,Brogan Otoole,UK,Local,Tesco,Individualistic,2,,"It's an absolute disgrace. Two tills open on a Friday evening, one for cash the other card. No trolleys to be found. Out of date items on the shelves. I wouldn't bother going there again. Not a very well managed store.",,"It's an absolute disgrace. Two tills open on a Friday evening, one for cash the other card. No trolleys to be found. Out of date items on the shelves. I wouldn't bother going there again. Not a very well managed store.",0.16,0.796,0.044,-0.6592,-0.006249999999999999,0.5187499999999999,negative,0.9353061318397522,-1.0
Google_Reviews,,2024-12-10,Jennifer Gilkes,UK,Local,Tesco,Individualistic,1,,Scan as you pack' and self service tills chaotic and embarrassing with use. The managers and management are disrespectful.,,Scan as you pack' and self service tills chaotic and embarrassing with use. The managers and management are disrespectful.,0.254,0.746,0.0,-0.7003,0.0,0.0,negative,0.8872811794281006,-1.0
Google_Reviews,,2024-12-10,Diane Dee,UK,Local,Tesco,Individualistic,5,,great,,great,0.0,0.0,1.0,0.6249,0.8,0.75,positive,0.6905606389045715,1.0
Google_Reviews,,2024-12-10,Tracey Joseph,UK,Local,Tesco,Individualistic,5,,"Friendly staff, great produce, good prices",,"Friendly staff, great produce, good prices",0.0,0.227,0.773,0.8807,0.625,0.6166666666666667,positive,0.962604820728302,1.0
Google_Reviews,,2024-12-10,Beau Greaves,UK,Local,Tesco,Individualistic,3,,"Has what you need most of the time, staff vary drastically, security and older staff are usually more helpful than you youthful and able bodied members but then again the guy that looks like he gets the blame for any work unfinished never ...aria-label: Read more of Beau Greaves's review | More",,"Has what you need most of the time, staff vary drastically, security and older staff are usually more helpful than you youthful and able bodied members but then again the guy that looks like he gets the blame for any work unfinished never ...aria-label: Read more of Beau Greaves's review More",0.054,0.797,0.15,0.5494,0.4444444444444444,0.4930555555555555,neutral,0.5947469472885132,0.0
Google_Reviews,,2024-12-10,c c,UK,Local,Tesco,Individualistic,1,,There's only to self-service tills where you can pay cash and about 10 people in front of you at most times,,There's only to self-service tills where you can pay cash and about 10 people in front of you at most times,0.065,0.935,0.0,-0.1027,0.25,0.75,neutral,0.8030550479888916,0.0
Google_Reviews,,2024-12-10,Asha Vijayakumar,UK,Local,Tesco,Individualistic,5,,"Always get what I need for a good price, parking sometimes is a problem but usually moves fast.",,"Always get what I need for a good price, parking sometimes is a problem but usually moves fast.",0.093,0.808,0.098,0.0258,0.21666666666666665,0.4833333333333334,positive,0.7466894388198853,1.0
Google_Reviews,,2024-12-10,Deva T,UK,Local,Tesco,Individualistic,5,,"I went to Tesco today ( Sunday ) and it was very organised and clean. Everyone who worked there was wearing a mask. I was very happy with the cashier Joan, she was a lovely lady, very friendly and caring and even though she is a bit older than her colleagues she was really fast. I left with a smile and hope to see her soon again.",,"I went to Tesco today ( Sunday ) and it was very organised and clean. Everyone who worked there was wearing a mask. I was very happy with the cashier Joan, she was a lovely lady, very friendly and caring and even though she is a bit older than her colleagues she was really fast. I left with a smile and hope to see her soon again.",0.0,0.722,0.278,0.9723,0.3578703703703703,0.4925925925925925,positive,0.9613220691680908,1.0
Google_Reviews,,2024-12-10,Santo Scaria,UK,Local,Tesco,Individualistic,4,,Super store!Savings for club card holders.No section for clothing.,,Super store!Savings for club card holders.No section for clothing.,0.0,0.656,0.344,0.636,0.3333333333333333,0.6666666666666666,positive,0.9181407690048218,1.0
Google_Reviews,,2024-12-10,Bethany-Joy Robertson,UK,Local,Tesco,Individualistic,4,,Nice atmosphere and sometimes competitive prices,,Nice atmosphere and sometimes competitive prices,0.0,0.471,0.529,0.5423,0.6,1.0,positive,0.909286618232727,1.0
Google_Reviews,,2024-12-10,alejandra nunez,UK,Local,Tesco,Individualistic,1,,"I go to this store every day I am absolutely shocked by the attitudes of one of the shop assistant at the costumer service today in between 19.00 to 19.30 pm 
 I went to use the coin machine and when I went to the costumer service with the ...aria-label: Read more of alejandra nunez's review | More",,I go to this store every day I am absolutely shocked by the attitudes of one of the shop assistant at the costumer service today in between 19.00 to 19.30 pm I went to use the coin machine and when I went to the costumer service with the ...aria-label: Read more of alejandra nunez's review More,0.045,0.955,0.0,-0.3804,0.10000000000000002,0.6,negative,0.8076549768447876,-1.0
Google_Reviews,,2024-12-10,Andres Palomino,UK,Local,Tesco,Individualistic,4,,Just OK,,Just OK,0.0,0.254,0.746,0.4466,0.5,0.5,neutral,0.529058039188385,0.0
Google_Reviews,,2024-12-10,Marius Marita,UK,Local,Tesco,Individualistic,1,,"The store is so bad organised you can't even get a paper in the morning,if you want a store to not find what you need this is the one.",,"The store is so bad organised you can't even get a paper in the morning,if you want a store to not find what you need this is the one.",0.137,0.823,0.04,-0.6359,-0.6999999999999998,0.6666666666666666,negative,0.9353758692741394,-1.0
Google_Reviews,,2024-12-10,Keeta Ren,UK,Local,Tesco,Individualistic,1,,"My partner and I entered Lewisham Road Tescos on 19/01/21 at approx 21:45 with a (Supervisor/Team Leader) named Dave aggressively walking toward us, mainly trying to intimidate my partner; sternly asking 'Where's your masks?, Your not ...aria-label: Read more of Keeta Ren's review | More",,"My partner and I entered Lewisham Road Tescos on 19 01 21 at approx 21:45 with a (Supervisor Team Leader) named Dave aggressively walking toward us, mainly trying to intimidate my partner; sternly asking 'Where's your masks?, Your not ...aria-label: Read more of Keeta Ren's review More",0.084,0.916,0.0,-0.4767,0.38888888888888884,0.4444444444444444,neutral,0.7458534240722656,0.0
Google_Reviews,,2024-12-10,Rebekah L,UK,Local,Tesco,Individualistic,4,,"Lots of variety. 
 Great layout 
 Club cards point deals are great especially with the alcohol. ...aria-label: Read more of Rebekah L's review | More",,Lots of variety. Great layout Club cards point deals are great especially with the alcohol. ...aria-label: Read more of Rebekah L's review More,0.0,0.719,0.281,0.8481,0.52,0.7,positive,0.9565603733062744,1.0
Google_Reviews,,2024-12-10,Crab Dreamer,UK,Local,Tesco,Individualistic,4,,"One of the large grocery store in this area! variety of products is so so ,price is normal , parking is free .",,"One of the large grocery store in this area! variety of products is so so ,price is normal , parking is free .",0.0,0.86,0.14,0.5562,0.2726190476190476,0.6261904761904762,positive,0.948026716709137,1.0
Google_Reviews,,2024-12-10,Craig Newell,UK,Local,Tesco,Individualistic,4,,"Big Tesco with large car park lots of disabled spaces and plenty of parent/toddler spaces. Generally well laid out with a good range of food, toiletries and housewares. Small music book and greetings card section. There are Covid protections in place and the staff are all very helpful. There is a petrol station attached.",,"Big Tesco with large car park lots of disabled spaces and plenty of parent toddler spaces. Generally well laid out with a good range of food, toiletries and housewares. Small music book and greetings card section. There are Covid protections in place and the staff are all very helpful. There is a petrol station attached.",0.0,0.824,0.176,0.8718,0.1020408163265306,0.37551020408163266,positive,0.9028347730636597,1.0
Google_Reviews,,2024-12-10,Hamda Glaied,UK,Local,Tesco,Individualistic,4,,good customer service,,good customer service,0.0,0.408,0.592,0.4404,0.7,0.6000000000000001,positive,0.8796554207801819,1.0
Google_Reviews,,2024-12-10,Renate Freear,UK,Local,Tesco,Individualistic,1,,"Went for 2 items, out of stock",,"Went for 2 items, out of stock",0.0,1.0,0.0,0.0,0.0,0.0,negative,0.6522542238235474,-1.0
Google_Reviews,,2024-12-10,Yu Wang,UK,Local,Tesco,Individualistic,5,,It is amazing because I got some good toys.,,It is amazing because I got some good toys.,0.0,0.511,0.489,0.7717,0.65,0.75,positive,0.9876179695129395,1.0
Google_Reviews,,2024-12-10,Paulo Pereira,UK,Local,Tesco,Individualistic,3,,"Variety of products, but costumers services not the best ...",,"Variety of products, but costumers services not the best ...",0.336,0.664,0.0,-0.6759,1.0,0.3,negative,0.820589542388916,-1.0
Google_Reviews,,2024-12-10,Janet lesly,UK,Local,Tesco,Individualistic,5,,"I love this Tesco, the staff are very polite , helpful and professional. The staff all seem mature. They have a wide variety of food selection, i always get what I go there to buy. I love the fact that people are made to sanitize/wear masks ...aria-label: Read more of Janet lesly's review | More",,"I love this Tesco, the staff are very polite , helpful and professional. The staff all seem mature. They have a wide variety of food selection, i always get what I go there to buy. I love the fact that people are made to sanitize wear masks ...aria-label: Read more of Janet lesly's review More",0.0,0.781,0.219,0.9356,0.2875,0.3875,positive,0.9660115838050842,1.0
Google_Reviews,,2024-12-10,Touqeer Sethi,UK,Local,Tesco,Individualistic,5,,"Very organize, all products available. But need extra person on customer service/ front counter .",,"Very organize, all products available. But need extra person on customer service front counter .",0.0,1.0,0.0,0.0,0.20000000000000004,0.26666666666666666,neutral,0.5825330018997192,0.0
Google_Reviews,,2024-12-10,Andrew Strachan,UK,Local,Tesco,Individualistic,1,,Queues round the block and not enough staff,,Queues round the block and not enough staff,0.293,0.707,0.0,-0.4404,-0.1,0.45,negative,0.8181329965591431,-1.0
Google_Reviews,,2024-12-10,O G L Lean,UK,Local,Tesco,Individualistic,1,,We have been told not to carry cash since march. So why in the world is this apparently the only supermarket in London that has coin operated trollies? It appears £TSCO would rather we got COVID then they unlock the trollies and let a few tramps have something to carry their possessions in,,We have been told not to carry cash since march. So why in the world is this apparently the only supermarket in London that has coin operated trollies? It appears TSCO would rather we got COVID then they unlock the trollies and let a few tramps have something to carry their possessions in,0.0,1.0,0.0,0.0,-0.05000000000000001,0.4833333333333334,negative,0.8362290263175964,-1.0
Google_Reviews,,2024-12-10,Stephen Fay,UK,Local,Tesco,Individualistic,1,,Cashier on till 9 more concerned about how many customers she has waiting and going at a very slow pace whilst cashiers on 7 and 12 flying through maybe she should leave if she can't handle the job. It's coming up to Christmas. Now moved her to a more willing cashier,,Cashier on till 9 more concerned about how many customers she has waiting and going at a very slow pace whilst cashiers on 7 and 12 flying through maybe she should leave if she can't handle the job. It's coming up to Christmas. Now moved her to a more willing cashier,0.023,0.977,0.0,-0.0516,0.27199999999999996,0.554,negative,0.7448357939720154,-1.0
Google_Reviews,,2024-12-10,Reem G,UK,Local,Tesco,Individualistic,1,,"Very poor costumers service, staff seem to be confused about simple laws like looking at an ID and personal space during a pandemic!! As a regular customer I am appalled by how long they have made a simple task be. Will sadly return as you are local",,"Very poor costumers service, staff seem to be confused about simple laws like looking at an ID and personal space during a pandemic!! As a regular customer I am appalled by how long they have made a simple task be. Will sadly return as you are local",0.213,0.742,0.044,-0.8617,-0.22700000000000004,0.49712087912087916,negative,0.9287788271903992,-1.0
Google_Reviews,,2024-12-10,Magda Glazewska,UK,Local,Tesco,Individualistic,4,,Great store with a lot of different options. Very well stocked with big vegan/free from offering.,,Great store with a lot of different options. Very well stocked with big vegan free from offering.,0.0,0.588,0.412,0.8687,0.27999999999999997,0.51,positive,0.9825370907783508,1.0
Google_Reviews,,2024-12-10,malcolm siddeley,UK,Local,Tesco,Individualistic,5,,Great store,,Great store,0.0,0.196,0.804,0.6249,0.8,0.75,positive,0.9637487530708313,1.0
Google_Reviews,,2024-12-10,S G,UK,Local,Tesco,Individualistic,3,,"Good location but sometimes, not all the items, I want to buy are in this store.",,"Good location but sometimes, not all the items, I want to buy are in this store.",0.0,0.805,0.195,0.34,0.7,0.6000000000000001,neutral,0.45436030626296997,0.0
Google_Reviews,,2024-12-10,Frank Costello,UK,Local,Tesco,Individualistic,3,,"Good mall, decent choices, could do with more frequent shelf top up...",,"Good mall, decent choices, could do with more frequent shelf top up...",0.0,0.668,0.332,0.6077,0.39333333333333337,0.5133333333333333,positive,0.9487452507019043,1.0
Google_Reviews,,2024-12-10,Lucy Yu,UK,Local,Tesco,Individualistic,4,,"Every time I visit this Tesco stuff has moved from where it used to be. The staff are always helpful when I ask for assistance. I show them the product on my phone, they look it up on their little handheld device, and within around thirty ...aria-label: Read more of Lucy Yu's review | More",,"Every time I visit this Tesco stuff has moved from where it used to be. The staff are always helpful when I ask for assistance. I show them the product on my phone, they look it up on their little handheld device, and within around thirty ...aria-label: Read more of Lucy Yu's review More",0.0,0.95,0.05,0.4215,0.2708333333333333,0.5,positive,0.8151546120643616,1.0
Google_Reviews,,2024-12-10,صادق آل سعيد,UK,Local,Tesco,Individualistic,5,,"A hypermarket that provides everything for personal, family and home use and consumption.",,"A hypermarket that provides everything for personal, family and home use and consumption.",0.0,1.0,0.0,0.0,0.0,0.3,positive,0.6087116003036499,1.0
Google_Reviews,,2024-12-10,Alena Alexandrou,UK,Local,Tesco,Individualistic,5,,"Perfect location, I always find parking here. The staff are really helpful. Good selection in store and always have what I need.",,"Perfect location, I always find parking here. The staff are really helpful. Good selection in store and always have what I need.",0.0,0.656,0.344,0.8742,0.6333333333333333,0.6,positive,0.9790900945663452,1.0
Google_Reviews,,2024-12-10,woman of substance,UK,Local,Tesco,Individualistic,4,,I have been a loyal customer to Tescos for over 15 years. Lewisham Tesco welcomes everyone and treat all their customers fairly; Always willing to listen and take on board constructive concerns. They are certainly doing something right for ...aria-label: Read more of woman of substance's review | More,,I have been a loyal customer to Tescos for over 15 years. Lewisham Tesco welcomes everyone and treat all their customers fairly; Always willing to listen and take on board constructive concerns. They are certainly doing something right for ...aria-label: Read more of woman of substance's review More,0.0,0.801,0.199,0.872,0.3976190476190476,0.65578231292517,positive,0.9447984099388123,1.0
Google_Reviews,,2024-12-10,grace franklin.,UK,Local,Tesco,Individualistic,5,,"Big parking space,clean in and out of the store.",,"Big parking space,clean in and out of the store.",0.0,1.0,0.0,0.0,0.0,0.1,positive,0.5860450267791748,1.0
Google_Reviews,,2024-12-10,Js Wali,UK,Local,Tesco,Individualistic,5,,Handy and friendly,,Handy and friendly,0.0,0.385,0.615,0.4939,0.4875,0.7,positive,0.8573465347290039,1.0
Google_Reviews,,2024-12-10,Bobby 4abang,UK,Local,Tesco,Individualistic,3,,It has food but you will be queuing,,It has food but you will be queuing,0.0,1.0,0.0,0.0,0.0,0.0,neutral,0.8868802189826965,0.0
Google_Reviews,,2024-12-10,Suyash Tiwari,UK,Local,Tesco,Individualistic,4,,"Ample parking space, easily approachable on Lewisham Road both from Blackheath road as well as from Lewisham Town Centre side. 
 The aisles are sufficiently wide and is not crowded most of the times. 
 Being a superstore, there's choices available in terms of brands and sizes.",,"Ample parking space, easily approachable on Lewisham Road both from Blackheath road as well as from Lewisham Town Centre side. The aisles are sufficiently wide and is not crowded most of the times. Being a superstore, there's choices available in terms of brands and sizes.",0.0,0.905,0.095,0.5423,0.30833333333333335,0.5333333333333333,positive,0.731392502784729,1.0
Google_Reviews,,2024-12-10,Paul Thompson,UK,Local,Tesco,Individualistic,1,,"Tesco sold bad Turkey, when I returned poultry. The customer service team were so unhelpful or better rude. How can this be!! Selling bad poultry, then being rude. If I would cooked the Turkey, I could of ended in hospital or been really ill. I guess Tesco do not care of there customers health.",,"Tesco sold bad Turkey, when I returned poultry. The customer service team were so unhelpful or better rude. How can this be!! Selling bad poultry, then being rude. If I would cooked the Turkey, I could of ended in hospital or been really ill. I guess Tesco do not care of there customers health.",0.278,0.677,0.046,-0.9446,-0.36145833333333327,0.6722222222222222,negative,0.9392227530479431,-1.0
Google_Reviews,,2024-12-10,Kay HD,UK,Local,Tesco,Individualistic,4,,My local supermarket. Staff are pretty ok. Vegan options are fairly good.,,My local supermarket. Staff are pretty ok. Vegan options are fairly good.,0.0,0.621,0.379,0.7269,0.3625,0.525,positive,0.9411410093307495,1.0
Google_Reviews,,2024-12-10,J Grant,UK,Local,Tesco,Individualistic,4,,"Great store, always fairly respectable, always helpful staff",,"Great store, always fairly respectable, always helpful staff",0.0,0.338,0.662,0.8689,0.65,0.625,positive,0.9773430824279785,1.0
Google_Reviews,,2024-12-10,s w,UK,Local,Tesco,Individualistic,5,,friendly and helpful staff. Large selection of brands to choose from. well stocked shelves. Always come out with more than I went in for.,,friendly and helpful staff. Large selection of brands to choose from. well stocked shelves. Always come out with more than I went in for.,0.0,0.722,0.278,0.7964,0.36309523809523814,0.4761904761904762,positive,0.9649467468261719,1.0
Google_Reviews,,2024-12-10,Richard Sharp,UK,Local,Tesco,Individualistic,2,,"Pros: Good selection, good prices, the produce is pretty fresh. 
 Cons: The freezers break all the time, and more often than not when you go in ...aria-label: Read more of Richard Sharp's review | More",,"Pros: Good selection, good prices, the produce is pretty fresh. Cons: The freezers break all the time, and more often than not when you go in ...aria-label: Read more of Richard Sharp's review More",0.027,0.7,0.273,0.8807,0.415625,0.61875,positive,0.5182050466537476,1.0
Google_Reviews,,2024-12-10,Ben Bacon,UK,Local,Tesco,Individualistic,1,,"Got to be the worst Tesco in the UK. 
 Treat their customers with contempt, illustrated by the way management allow shopping baskets to be left directly on the filthy ground. ...aria-label: Read more of Ben Bacon's review | More",,"Got to be the worst Tesco in the UK. Treat their customers with contempt, illustrated by the way management allow shopping baskets to be left directly on the filthy ground. ...aria-label: Read more of Ben Bacon's review More",0.17,0.731,0.099,-0.6486,-0.1166666666666667,0.5666666666666667,negative,0.9204546809196472,-1.0
Google_Reviews,,2024-12-10,Philip Milton,UK,Local,Tesco,Individualistic,3,,"It's ok, get what you want like most of the Tesco's",,"It's ok, get what you want like most of the Tesco's",0.0,0.703,0.297,0.4215,0.5,0.5,neutral,0.5279251933097839,0.0
Google_Reviews,,2024-12-10,Calel Miotti (Cal),UK,Local,Tesco,Individualistic,4,,Great store large selection of everything,,Great store large selection of everything,0.0,0.549,0.451,0.6249,0.5071428571428571,0.5892857142857143,positive,0.9741918444633484,1.0
Google_Reviews,,2024-12-10,Andrea Ena,UK,Local,Tesco,Individualistic,3,,"Super expensive, fish not always on top",,"Super expensive, fish not always on top",0.152,0.477,0.372,0.5119,0.1111111111111111,0.6222222222222222,negative,0.8352012634277344,-1.0
Google_Reviews,,2024-12-10,Freddy,UK,Local,Tesco,Individualistic,4,,"Can't believe I'm writing a positive review for a Tesco. Checkout staff are 5* super nice, but where are all the baskets? Does someone eat them?",,"Can't believe I'm writing a positive review for a Tesco. Checkout staff are 5 super nice, but where are all the baskets? Does someone eat them?",0.0,0.766,0.234,0.7193,0.38686868686868686,0.7373737373737373,negative,0.42436569929122925,-1.0
Google_Reviews,,2024-12-10,George Kay,UK,Local,Tesco,Individualistic,5,,I love this store. Very useful. I live not far from it and have been using it for more than nine years. Friendly employees and good quality products. Thank you,,I love this store. Very useful. I live not far from it and have been using it for more than nine years. Friendly employees and good quality products. Thank you,0.0,0.61,0.39,0.9432,0.36448051948051946,0.5285714285714286,positive,0.982876718044281,1.0
Google_Reviews,,2024-12-10,Paul McLaughlin,UK,Local,Tesco,Individualistic,1,,So I have been debating whether to write this and after yet another annoying experience I decided to. So there are never any baskets at the door after you finish work as they are always at the end of each of the tills. So you have to ...aria-label: Read more of Paul McLaughlin's review | More,,So I have been debating whether to write this and after yet another annoying experience I decided to. So there are never any baskets at the door after you finish work as they are always at the end of each of the tills. So you have to ...aria-label: Read more of Paul McLaughlin's review More,0.048,0.952,0.0,-0.4019,0.06666666666666665,0.6333333333333333,negative,0.7757155895233154,-1.0
Google_Reviews,,2024-12-10,John Wood,UK,Local,Tesco,Individualistic,1,,"I used to love shopping here as their fish counter was great. Bought many different fish and did sometimes sashimi, did grilled fish etc. And they have closed it recently. They closed deli counter as well. What a shame. Also they are often ...aria-label: Read more of John Wood's review | More",,"I used to love shopping here as their fish counter was great. Bought many different fish and did sometimes sashimi, did grilled fish etc. And they have closed it recently. They closed deli counter as well. What a shame. Also they are often ...aria-label: Read more of John Wood's review More",0.051,0.777,0.172,0.8074,0.28888888888888886,0.43333333333333335,negative,0.41054701805114746,-1.0
Google_Reviews,,2024-12-10,Yogibear,UK,Local,Tesco,Individualistic,3,,"Has improved over the years, a couple years ago I had bad customer service from a till monkey, however they seam to have got rid of said monkey and staff are more knowledgeable and polite. That said the stores meat products are a bit scant ...aria-label: Read more of Yogibear's review | More",,"Has improved over the years, a couple years ago I had bad customer service from a till monkey, however they seam to have got rid of said monkey and staff are more knowledgeable and polite. That said the stores meat products are a bit scant ...aria-label: Read more of Yogibear's review More",0.062,0.883,0.055,-0.1027,0.11666666666666668,0.3611111111111111,neutral,0.4185674488544464,0.0
Google_Reviews,,2024-12-10,John Fisher,UK,Local,Tesco,Individualistic,5,,Got all the bits and bobs that most people need good helpful staff,,Got all the bits and bobs that most people need good helpful staff,0.0,0.648,0.352,0.7152,0.6,0.55,positive,0.635956883430481,1.0
Google_Reviews,,2024-12-10,anthony mitchell,UK,Local,Tesco,Individualistic,5,,Some real good bargains to be had.,,Some real good bargains to be had.,0.0,0.674,0.326,0.4404,1.0,0.9000000000000001,positive,0.9423943161964417,1.0
Google_Reviews,,2024-12-10,Family Vlogs UK,UK,Local,Tesco,Individualistic,4,,Very friendly stuff,,Very friendly stuff,0.0,0.364,0.636,0.5413,0.48750000000000004,0.65,positive,0.9128234386444092,1.0
Google_Reviews,,2024-12-10,Chris Okoribe,UK,Local,Tesco,Individualistic,1,,Horrible,,Horrible,1.0,0.0,0.0,-0.5423,-1.0,1.0,negative,0.714215874671936,-1.0
